9880 , 19282
9883 , 19297
9886 , 19311
9888 , 19319
9890 , 19329
9891 , 19335
9891 , 19338
9891 , 19338
9891 , 19338
9891 , 19340
9892 , 19343
9893 , 19348
9894 , 19351
9895 , 19357
9895 , 19360
9897 , 19363
9896 , 19366
9897 , 19368
9897 , 19370
9897 , 19372
9898 , 19375
9898 , 19378
9898 , 19377
9893 , 19358
9885 , 19318
9880 , 19293
9880 , 19294
9882 , 19308
9885 , 19321
9887 , 19330
9888 , 19336
9890 , 19344
9891 , 19348
9892 , 19350
9891 , 19348
9891 , 19348
9892 , 19352
9891 , 19356
9892 , 19362
9894 , 19368
9894 , 19371
9895 , 19374
9896 , 19377
9896 , 19379
9897 , 19381
9897 , 19382
9898 , 19384
9898 , 19388
9898 , 19389
9898 , 19390
9895 , 19375
9887 , 19339
9881 , 19313
9880 , 19310
9882 , 19322
9884 , 19335
9887 , 19344
9888 , 19351
9889 , 19356
9889 , 19359
9890 , 19360
9890 , 19361
9890 , 19362
9891 , 19362
9891 , 19364
9891 , 19370
9893 , 19375
9894 , 19379
9895 , 19384
9895 , 19387
9895 , 19389
9895 , 19390
9895 , 19391
9895 , 19392
9895 , 19392
9894 , 19392
9895 , 19394
9894 , 19391
9889 , 19368
9881 , 19334
9878 , 19317
9878 , 19322
9880 , 19336
9882 , 19348
9884 , 19353
9885 , 19359
9885 , 19362
9884 , 19360
9883 , 19357
9883 , 19354
9882 , 19349
9882 , 19351
9882 , 19353
9883 , 19356
9883 , 19360
9885 , 19365
9885 , 19368
9886 , 19373
9887 , 19376
9887 , 19380
9887 , 19382
9888 , 19384
9888 , 19386
9888 , 19390
9888 , 19386
9883 , 19365
9877 , 19334
9873 , 19321
9875 , 19327
9877 , 19341
9881 , 19353
9883 , 19364
9885 , 19372
9886 , 19376
9886 , 19377
9885 , 19375
9885 , 19373
9885 , 19374
9886 , 19378
9887 , 19381
9887 , 19384
9888 , 19388
9889 , 19392
9889 , 19393
9890 , 19395
9890 , 19397
9890 , 19399
9890 , 19400
9890 , 19399
9886 , 19384
9880 , 19355
9876 , 19335
9876 , 19336
9878 , 19348
9881 , 19359
9883 , 19369
9884 , 19377
9885 , 19381
9885 , 19382
9884 , 19379
9884 , 19378
9885 , 19379
9885 , 19383
9886 , 19387
9887 , 19392
9887 , 19395
9887 , 19397
9888 , 19400
9889 , 19402
9888 , 19403
9888 , 19404
9889 , 19407
9889 , 19408
9887 , 19401
9882 , 19376
9875 , 19345
9874 , 19335
9875 , 19343
9878 , 19356
9880 , 19366
9881 , 19372
9883 , 19378
9883 , 19382
9883 , 19383
9882 , 19382
9882 , 19380
9882 , 19382
9883 , 19385
9884 , 19389
9884 , 19394
9885 , 19397
9885 , 19399
9887 , 19402
9886 , 19402
9887 , 19401
9885 , 19398
9885 , 19399
9886 , 19401
9886 , 19403
9884 , 19397
9877 , 19369
9871 , 19336
9868 , 19325
9869 , 19333
9872 , 19344
9874 , 19351
9875 , 19357
9876 , 19363
9877 , 19367
9877 , 19369
9877 , 19368
9877 , 19369
9877 , 19370
9877 , 19374
9879 , 19379
9879 , 19384
9880 , 19388
9881 , 19391
9881 , 19395
9881 , 19396
9881 , 19397
9882 , 19400
9883 , 19403
9884 , 19405
9883 , 19406
9884 , 19407
9883 , 19409
9883 , 19401
9875 , 19372
9869 , 19341
9867 , 19334
9869 , 19344
9872 , 19356
9873 , 19363
9874 , 19370
9876 , 19377
9876 , 19381
9877 , 19382
9877 , 19383
9877 , 19383
9877 , 19387
9878 , 19391
9878 , 19395
9880 , 19398
9880 , 19401
9881 , 19402
9880 , 19404
9881 , 19406
9882 , 19407
9881 , 19408
9882 , 19410
9882 , 19413
9883 , 19414
9882 , 19412
9878 , 19391
9870 , 19359
9868 , 19346
9869 , 19352
9873 , 19368
9872 , 19375
9873 , 19377
9874 , 19379
9875 , 19383
9874 , 19383
9874 , 19382
9874 , 19383
9875 , 19386
9876 , 19391
9878 , 19397
9879 , 19403
9880 , 19407
9881 , 19412
9882 , 19415
9882 , 19418
9882 , 19420
9883 , 19420
9884 , 19422
9884 , 19424
9883 , 19423
9880 , 19406
9873 , 19375
9869 , 19357
9868 , 19357
9870 , 19367
9872 , 19371
9872 , 19374
9873 , 19379
9875 , 19387
9876 , 19393
9876 , 19392
9876 , 19391
9877 , 19392
9877 , 19395
9878 , 19401
9880 , 19407
9881 , 19410
9882 , 19416
9883 , 19419
9884 , 19422
9883 , 19422
9884 , 19423
9884 , 19429
9885 , 19434
9885 , 19439
9884 , 19437
9880 , 19419
9874 , 19388
9871 , 19374
9872 , 19380
9874 , 19389
9874 , 19391
9874 , 19388
9874 , 19390
9875 , 19395
9876 , 19398
9876 , 19398
9876 , 19400
9877 , 19405
9879 , 19414
9880 , 19421
9882 , 19426
9882 , 19431
9884 , 19434
9882 , 19434
9882 , 19433
9882 , 19433
9881 , 19432
9881 , 19432
9881 , 19432
9880 , 19430
9878 , 19422
9872 , 19393
9865 , 19360
9862 , 19349
9863 , 19351
9863 , 19352
9862 , 19350
9863 , 19351
9864 , 19358
9865 , 19364
9864 , 19363
9864 , 19364
9864 , 19366
9865 , 19370
9866 , 19376
9867 , 19383
9868 , 19386
9869 , 19392
9870 , 19396
9871 , 19399
9872 , 19404
9873 , 19407
9874 , 19413
9876 , 19418
9876 , 19420
9872 , 19404
9865 , 19370
9859 , 19344
9858 , 19342
9860 , 19351
9861 , 19358
9862 , 19357
9863 , 19362
9865 , 19370
9865 , 19375
9865 , 19375
9865 , 19373
9865 , 19377
9867 , 19381
9868 , 19388
9870 , 19397
9870 , 19400
9870 , 19403
9871 , 19406
9871 , 19408
9872 , 19409
9871 , 19409
9872 , 19410
9872 , 19412
9871 , 19410
9866 , 19380
9857 , 19339
9852 , 19319
9853 , 19321
9853 , 19329
9853 , 19330
9853 , 19331
9855 , 19337
9857 , 19348
9858 , 19355
9859 , 19356
9859 , 19357
9860 , 19361
9861 , 19365
9861 , 19368
9862 , 19373
9863 , 19381
9864 , 19385
9864 , 19387
9865 , 19391
9865 , 19396
9866 , 19401
9867 , 19406
9868 , 19410
9869 , 19415
9870 , 19421
9871 , 19422
9866 , 19406
9857 , 19361
9849 , 19324
9847 , 19318
9849 , 19327
9852 , 19337
9852 , 19337
9852 , 19338
9854 , 19351
9856 , 19365
9858 , 19369
9858 , 19366
9856 , 19360
9854 , 19356
9853 , 19356
9853 , 19358
9854 , 19359
9854 , 19366
9855 , 19371
9856 , 19377
9857 , 19378
9857 , 19382
9857 , 19384
9858 , 19389
9860 , 19393
9861 , 19398
9861 , 19402
9862 , 19407
9863 , 19412
9864 , 19413
9861 , 19404
9853 , 19362
9844 , 19319
9841 , 19310
9843 , 19321
9845 , 19332
9846 , 19336
9846 , 19338
9848 , 19347
9851 , 19360
9851 , 19366
9852 , 19364
9852 , 19364
9852 , 19369
9854 , 19375
9856 , 19384
9857 , 19392
9859 , 19398
9859 , 19403
9860 , 19406
9860 , 19408
9860 , 19411
9862 , 19417
9863 , 19420
9863 , 19423
9863 , 19425
9864 , 19427
9865 , 19430
9866 , 19434
9866 , 19436
9866 , 19437
9864 , 19428
9856 , 19387
9846 , 19343
9842 , 19330
9844 , 19340
9847 , 19353
9848 , 19358
9848 , 19359
9849 , 19367
9851 , 19374
9851 , 19375
9850 , 19373
9851 , 19373
9852 , 19377
9854 , 19389
9856 , 19398
9857 , 19403
9857 , 19407
9859 , 19410
9859 , 19413
9860 , 19415
9860 , 19419
9861 , 19423
9862 , 19427
9863 , 19430
9862 , 19432
9863 , 19434
9864 , 19438
9865 , 19442
9864 , 19438
9856 , 19403
9847 , 19357
9843 , 19340
9844 , 19345
9847 , 19357
9847 , 19362
9847 , 19362
9848 , 19367
9849 , 19376
9849 , 19378
9848 , 19375
9846 , 19369
9844 , 19367
9843 , 19366
9842 , 19366
9842 , 19365
9840 , 19367
9842 , 19370
9842 , 19375
9842 , 19379
9844 , 19383
9844 , 19389
9845 , 19391
9846 , 19393
9846 , 19395
9846 , 19397
9847 , 19401
9848 , 19407
9850 , 19414
9850 , 19414
9844 , 19383
9832 , 19328
9825 , 19294
9826 , 19297
9830 , 19315
9833 , 19331
9835 , 19340
9836 , 19345
9838 , 19356
9840 , 19364
9841 , 19368
9841 , 19370
9841 , 19370
9842 , 19375
9844 , 19381
9845 , 19389
9847 , 19397
9848 , 19404
9850 , 19411
9851 , 19415
9851 , 19418
9852 , 19422
9854 , 19425
9854 , 19429
9854 , 19432
9855 , 19436
9857 , 19440
9858 , 19445
9858 , 19450
9858 , 19452
9854 , 19434
9844 , 19383
9837 , 19345
9835 , 19340
9839 , 19355
9842 , 19369
9844 , 19376
9845 , 19382
9846 , 19391
9848 , 19397
9848 , 19398
9849 , 19396
9847 , 19395
9848 , 19399
9849 , 19408
9851 , 19416
9853 , 19421
9854 , 19425
9854 , 19429
9853 , 19431
9855 , 19434
9855 , 19437
9855 , 19440
9855 , 19441
9855 , 19444
9856 , 19446
9857 , 19450
9858 , 19455
9858 , 19455
9853 , 19430
9842 , 19381
9835 , 19349
9835 , 19347
9837 , 19361
9841 , 19372
9843 , 19377
9843 , 19382
9845 , 19391
9845 , 19396
9845 , 19398
9845 , 19396
9845 , 19397
9845 , 19400
9846 , 19406
9848 , 19413
9849 , 19420
9850 , 19426
9852 , 19430
9851 , 19433
9852 , 19436
9852 , 19440
9853 , 19441
9854 , 19443
9854 , 19447
9855 , 19450
9856 , 19453
9856 , 19456
9856 , 19459
9857 , 19461
9857 , 19461
9856 , 19460
9850 , 19429
9839 , 19378
9833 , 19350
9834 , 19352
9836 , 19367
9838 , 19379
9839 , 19383
9839 , 19383
9841 , 19390
9842 , 19396
9842 , 19397
9841 , 19394
9841 , 19394
9842 , 19399
9843 , 19406
9844 , 19415
9846 , 19423
9847 , 19428
9848 , 19430
9848 , 19433
9848 , 19436
9849 , 19438
9849 , 19441
9850 , 19444
9850 , 19446
9851 , 19451
9852 , 19453
9852 , 19458
9854 , 19461
9854 , 19465
9854 , 19465
9854 , 19466
9855 , 19468
9855 , 19471
9855 , 19471
9849 , 19448
9839 , 19399
9832 , 19366
9833 , 19364
9834 , 19377
9838 , 19394
9839 , 19400
9840 , 19401
9841 , 19405
9840 , 19407
9840 , 19406
9840 , 19406
9840 , 19406
9840 , 19408
9841 , 19412
9843 , 19418
9845 , 19426
9845 , 19434
9846 , 19436
9847 , 19437
9846 , 19439
9846 , 19439
9846 , 19439
9846 , 19440
9846 , 19441
9847 , 19443
9848 , 19446
9849 , 19449
9848 , 19451
9849 , 19454
9849 , 19456
9850 , 19458
9850 , 19462
9850 , 19457
9841 , 19423
9833 , 19380
9828 , 19358
9828 , 19363
9832 , 19375
9833 , 19384
9834 , 19386
9835 , 19390
9836 , 19397
9837 , 19399
9837 , 19400
9837 , 19401
9839 , 19407
9839 , 19412
9842 , 19422
9843 , 19432
9844 , 19436
9845 , 19439
9846 , 19444
9847 , 19448
9848 , 19450
9848 , 19454
9849 , 19458
9850 , 19461
9851 , 19464
9852 , 19469
9852 , 19473
9853 , 19476
9853 , 19479
9854 , 19481
9855 , 19484
9855 , 19486
9852 , 19471
9842 , 19427
9833 , 19386
9831 , 19372
9833 , 19381
9835 , 19393
9837 , 19399
9837 , 19400
9837 , 19404
9839 , 19410
9839 , 19412
9838 , 19411
9839 , 19409
9839 , 19410
9840 , 19416
9840 , 19421
9842 , 19430
9843 , 19434
9843 , 19437
9844 , 19438
9844 , 19440
9845 , 19444
9846 , 19445
9847 , 19449
9847 , 19454
9848 , 19457
9849 , 19462
9850 , 19464
9851 , 19468
9851 , 19472
9852 , 19476
9853 , 19481
9853 , 19484
9852 , 19482
9846 , 19448
9835 , 19399
9830 , 19372
9830 , 19372
9833 , 19386
9835 , 19396
9835 , 19399
9835 , 19401
9837 , 19408
9837 , 19413
9838 , 19412
9837 , 19411
9838 , 19413
9839 , 19418
9841 , 19423
9841 , 19429
9842 , 19438
9844 , 19444
9845 , 19446
9845 , 19449
9845 , 19452
9845 , 19455
9846 , 19458
9846 , 19460
9847 , 19465
9848 , 19469
9849 , 19472
9849 , 19475
9850 , 19478
9850 , 19482
9851 , 19486
9853 , 19490
9852 , 19489
9846 , 19464
9837 , 19418
9831 , 19383
9829 , 19377
9831 , 19388
9833 , 19402
9835 , 19409
9835 , 19413
9837 , 19420
9837 , 19423
9837 , 19421
9836 , 19419
9836 , 19419
9835 , 19421
9837 , 19426
9838 , 19432
9839 , 19438
9840 , 19443
9840 , 19447
9840 , 19448
9841 , 19451
9840 , 19453
9841 , 19456
9842 , 19457
9842 , 19460
9842 , 19463
9844 , 19468
9844 , 19471
9845 , 19475
9845 , 19479
9845 , 19482
9846 , 19480
9839 , 19451
9830 , 19403
9824 , 19374
9824 , 19374
9826 , 19386
9828 , 19394
9828 , 19397
9828 , 19398
9829 , 19404
9830 , 19410
9831 , 19410
9829 , 19408
9830 , 19408
9829 , 19412
9831 , 19419
9833 , 19426
9834 , 19431
9835 , 19437
9835 , 19439
9836 , 19441
9836 , 19443
9836 , 19444
9836 , 19446
9837 , 19449
9838 , 19451
9838 , 19456
9839 , 19459
9840 , 19461
9840 , 19464
9841 , 19468
9842 , 19473
9842 , 19475
9840 , 19467
9833 , 19428
9823 , 19381
9819 , 19360
9819 , 19363
9822 , 19372
9823 , 19378
9823 , 19374
9823 , 19378
9825 , 19388
9826 , 19393
9827 , 19397
9826 , 19398
9828 , 19400
9829 , 19405
9829 , 19413
9832 , 19423
9834 , 19430
9835 , 19435
9835 , 19438
9836 , 19442
9836 , 19445
9837 , 19449
9838 , 19453
9838 , 19458
9839 , 19462
9840 , 19465
9842 , 19468
9842 , 19471
9843 , 19477
9844 , 19480
9843 , 19479
9838 , 19453
9828 , 19405
9821 , 19368
9819 , 19362
9821 , 19374
9823 , 19383
9823 , 19384
9824 , 19386
9826 , 19397
9828 , 19404
9828 , 19407
9827 , 19408
9828 , 19410
9829 , 19417
9831 , 19426
9832 , 19436
9834 , 19444
9835 , 19452
9836 , 19458
9836 , 19463
9837 , 19465
9838 , 19471
9838 , 19475
9839 , 19480
9839 , 19485
9840 , 19487
9840 , 19490
9841 , 19494
9843 , 19498
9844 , 19502
9844 , 19505
9843 , 19505
9838 , 19475
9827 , 19425
9820 , 19393
9819 , 19391
9822 , 19606
9789 , 19606
9789 , 19608
9789 , 19609
9790 , 19613
9790 , 19616
9791 , 19618
9791 , 19619
9790 , 19620
9791 , 19622
9791 , 19624
9791 , 19626
9791 , 19627
9792 , 19628
9792 , 19631
9792 , 19632
9792 , 19633
9793 , 19636
9793 , 19638
9793 , 19640
9793 , 19641
9794 , 19643
9794 , 19645
9795 , 19646
9793 , 19631
9788 , 19607
9787 , 19592
9786 , 19589
9787 , 19595
9788 , 19601
9788 , 19603
9789 , 19604
9789 , 19606
9789 , 19608
9789 , 19608
9789 , 19608
9790 , 19609
9790 , 19612
9790 , 19615
9791 , 19620
9792 , 19623
9792 , 19624
9793 , 19627
9793 , 19628
9793 , 19629
9794 , 19631
9794 , 19632
9794 , 19633
9794 , 19636
9795 , 19638
9795 , 19640
9794 , 19640
9794 , 19642
9795 , 19644
9795 , 19645
9796 , 19646
9796 , 19648
9796 , 19649
9797 , 19651
9796 , 19650
9794 , 19633
9789 , 19610
9787 , 19596
9787 , 19595
9788 , 19603
9790 , 19608
9790 , 19608
9789 , 19609
9789 , 19612
9790 , 19613
9791 , 19614
9790 , 19613
9790 , 19614
9791 , 19617
9792 , 19620
9792 , 19624
9793 , 19627
9793 , 19629
9794 , 19632
9793 , 19633
9794 , 19634
9794 , 19636
9795 , 19638
9795 , 19641
9795 , 19643
9795 , 19645
9796 , 19646
9797 , 19649
9796 , 19651
9797 , 19651
9797 , 19653
9797 , 19655
9798 , 19657
9798 , 19659
9797 , 19657
9796 , 19641
9791 , 19619
9790 , 19605
9789 , 19604
9790 , 19610
9791 , 19616
9792 , 19619
9792 , 19619
9792 , 19621
9792 , 19622
9792 , 19623
9792 , 19622
9793 , 19623
9793 , 19626
9794 , 19629
9794 , 19632
9794 , 19635
9794 , 19638
9795 , 19639
9795 , 19640
9795 , 19642
9796 , 19643
9796 , 19645
9796 , 19648
9797 , 19650
9797 , 19652
9797 , 19654
9798 , 19656
9799 , 19659
9798 , 19661
9800 , 19662
9799 , 19664
9799 , 19665
9800 , 19667
9799 , 19669
9799 , 19660
9796 , 19639
9792 , 19619
9791 , 19610
9790 , 19611
9792 , 19619
9792 , 19623
9793 , 19623
9793 , 19624
9793 , 19626
9793 , 19627
9793 , 19627
9793 , 19628
9794 , 19630
9794 , 19634
9794 , 19638
9796 , 19641
9797 , 19645
9797 , 19647
9797 , 19649
9797 , 19649
9798 , 19651
9799 , 19652
9798 , 19654
9798 , 19655
9799 , 19656
9798 , 19659
9799 , 19661
9799 , 19663
9800 , 19666
9800 , 19666
9801 , 19668
9801 , 19671
9801 , 19673
9802 , 19671
9799 , 19656
9795 , 19632
9792 , 19618
9792 , 19615
9793 , 19619
9794 , 19624
9795 , 19626
9794 , 19627
9795 , 19627
9795 , 19630
9794 , 19630
9795 , 19630
9795 , 19631
9795 , 19634
9795 , 19637
9796 , 19641
9797 , 19643
9798 , 19646
9798 , 19649
9799 , 19651
9798 , 19652
9798 , 19653
9798 , 19655
9799 , 19656
9800 , 19659
9800 , 19661
9800 , 19663
9800 , 19664
9801 , 19666
9801 , 19668
9802 , 19670
9802 , 19671
9801 , 19663
9796 , 19641
9793 , 19621
9792 , 19615
9792 , 19618
9793 , 19625
9793 , 19627
9794 , 19625
9794 , 19628
9795 , 19629
9795 , 19631
9794 , 19631
9795 , 19632
9795 , 19634
9796 , 19636
9796 , 19639
9797 , 19643
9797 , 19645
9798 , 19647
9797 , 19650
9798 , 19652
9799 , 19653
9799 , 19655
9800 , 19658
9800 , 19659
9801 , 19661
9801 , 19663
9801 , 19666
9802 , 19668
9802 , 19668
9800 , 19654
9796 , 19633
9793 , 19617
9792 , 19614
9793 , 19619
9793 , 19623
9795 , 19623
9793 , 19624
9795 , 19626
9795 , 19628
9795 , 19626
9794 , 19627
9794 , 19629
9795 , 19632
9796 , 19635
9796 , 19638
9798 , 19642
9798 , 19644
9799 , 19646
9799 , 19648
9798 , 19649
9799 , 19652
9800 , 19652
9800 , 19655
9800 , 19657
9801 , 19659
9801 , 19661
9802 , 19664
9802 , 19665
9802 , 19666
9800 , 19657
9796 , 19636
9793 , 19615
9791 , 19609
9792 , 19613
9793 , 19619
9793 , 19619
9793 , 19617
9793 , 19620
9794 , 19624
9794 , 19626
9796 , 19626
9794 , 19626
9795 , 19628
9796 , 19631
9796 , 19634
9797 , 19637
9798 , 19641
9798 , 19643
9799 , 19647
9799 , 19650
9800 , 19651
9800 , 19655
9800 , 19655
9801 , 19656
9801 , 19659
9801 , 19662
9801 , 19663
9801 , 19665
9802 , 19666
9803 , 19669
9803 , 19671
9804 , 19673
9803 , 19668
9799 , 19647
9795 , 19624
9793 , 19613
9792 , 19615
9794 , 19621
9794 , 19624
9794 , 19623
9794 , 19623
9794 , 19627
9796 , 19629
9796 , 19629
9795 , 19629
9795 , 19630
9796 , 19633
9797 , 19637
9797 , 19640
9797 , 19642
9798 , 19645
9798 , 19646
9798 , 19647
9798 , 19650
9799 , 19653
9800 , 19656
9801 , 19658
9801 , 19660
9801 , 19663
9802 , 19666
9802 , 19668
9802 , 19670
9803 , 19672
9803 , 19674
9804 , 19676
9804 , 19675
9800 , 19657
9797 , 19634
9794 , 19619
9794 , 19620
9795 , 19624
9795 , 19628
9795 , 19627
9795 , 19628
9796 , 19629
9796 , 19632
9796 , 19632
9796 , 19633
9796 , 19634
9797 , 19637
9797 , 19641
9798 , 19646
9800 , 19649
9800 , 19650
9800 , 19653
9800 , 19654
9800 , 19656
9801 , 19659
9801 , 19661
9801 , 19662
9802 , 19665
9802 , 19669
9803 , 19671
9803 , 19673
9803 , 19675
9804 , 19679
9804 , 19681
9804 , 19681
9803 , 19673
9799 , 19651
9796 , 19632
9795 , 19626
9796 , 19631
9797 , 19636
9797 , 19638
9796 , 19638
9798 , 19639
9799 , 19643
9799 , 19644
9798 , 19645
9798 , 19645
9799 , 19648
9800 , 19651
9800 , 19654
9800 , 19658
9801 , 19661
9801 , 19663
9802 , 19665
9802 , 19667
9803 , 19670
9803 , 19671
9803 , 19674
9804 , 19676
9805 , 19680
9805 , 19683
9806 , 19686
9806 , 19688
9806 , 19684
9803 , 19666
9799 , 19646
9797 , 19636
9797 , 19636
9798 , 19642
9799 , 19646
9799 , 19647
9800 , 19650
9801 , 19651
9801 , 19653
9800 , 19651
9801 , 19652
9800 , 19654
9802 , 19658
9803 , 19661
9803 , 19665
9804 , 19667
9805 , 19671
9804 , 19672
9804 , 19672
9804 , 19674
9804 , 19676
9805 , 19678
9805 , 19680
9806 , 19682
9805 , 19682
9803 , 19669
9799 , 19649
9796 , 19633
9795 , 19630
9797 , 19634
9796 , 19636
9797 , 19637
9796 , 19637
9796 , 19639
9797 , 19640
9796 , 19640
9796 , 19639
9796 , 19641
9797 , 19642
9798 , 19646
9798 , 19648
9798 , 19653
9799 , 19655
9799 , 19656
9799 , 19657
9799 , 19660
9800 , 19661
9800 , 19664
9800 , 19666
9800 , 19666
9800 , 19659
9795 , 19640
9791 , 19620
9790 , 19613
9790 , 19616
9792 , 19620
9791 , 19620
9791 , 19620
9792 , 19624
9792 , 19629
9793 , 19629
9793 , 19628
9793 , 19629
9794 , 19632
9794 , 19634
9795 , 19638
9795 , 19642
9796 , 19645
9796 , 19647
9796 , 19649
9797 , 19650
9796 , 19653
9796 , 19654
9798 , 19656
9797 , 19658
9798 , 19661
9799 , 19665
9800 , 19666
9797 , 19655
9793 , 19632
9789 , 19611
9788 , 19605
9788 , 19607
9788 , 19611
9788 , 19611
9788 , 19608
9788 , 19611
9789 , 19616
9790 , 19618
9790 , 19619
9789 , 19620
9790 , 19622
9790 , 19626
9791 , 19630
9792 , 19632
9793 , 19636
9793 , 19638
9794 , 19640
9794 , 19643
9794 , 19646
9795 , 19649
9796 , 19652
9797 , 19656
9798 , 19658
9798 , 19661
9798 , 19665
9799 , 19668
9800 , 19670
9798 , 19665
9795 , 19643
9790 , 19618
9788 , 19608
9788 , 19610
9789 , 19616
9789 , 19616
9789 , 19613
9788 , 19614
9790 , 19620
9790 , 19624
9791 , 19623
9789 , 19624
9790 , 19625
9790 , 19629
9791 , 19631
9792 , 19636
9793 , 19639
9794 , 19643
9794 , 19644
9794 , 19645
9794 , 19647
9795 , 19649
9795 , 19651
9796 , 19653
9796 , 19657
9797 , 19658
9796 , 19661
9797 , 19661
9795 , 19651
9791 , 19628
9786 , 19609
9786 , 19602
9786 , 19606
9786 , 19610
9787 , 19611
9786 , 19612
9787 , 19617
9788 , 19619
9787 , 19618
9788 , 19618
9787 , 19619
9788 , 19622
9788 , 19626
9790 , 19631
9790 , 19634
9791 , 19637
9791 , 19640
9791 , 19642
9791 , 19643
9792 , 19644
9792 , 19647
9793 , 19650
9793 , 19654
9794 , 19658
9795 , 19659
9792 , 19646
9787 , 19622
9783 , 19604
9782 , 19601
9783 , 19604
9784 , 19608
