2.08; 5.8; 5.28
2.08; 5.8; 5.28
2.16; 6.03; 5.42
1.93; 6.41; 5.67
1.7; 6.68; 5.78
1.73; 6.68; 5.49
1.73; 6.68; 5.49
1.9; 6.51; 5.41
2.11; 6.22; 5.25
2.23; 5.74; 5.06
2.04; 5.43; 5.13
2.04; 5.43; 5.13
2.06; 5.18; 4.75
2.3; 4.83; 4.92
2.4; 4.44; 5.51
2.59; 4.34; 5.84
2.59; 4.34; 5.84
2.77; 4.39; 6.35
2.67; 4.28; 6.74
2.77; 4.29; 7.43
2.91; 4.44; 7.78
2.91; 4.44; 7.78
2.82; 4.67; 7.99
2.75; 4.93; 8.04
2.91; 5.17; 7.94
3.05; 5.27; 7.85
3.05; 5.27; 7.85
2.77; 5.24; 7.6
2.71; 5.32; 7.6
2.75; 5.52; 7.45
3.01; 5.8; 7.46
3.01; 5.8; 7.46
3.11; 6.07; 7.56
3.09; 6.37; 7.53
3.2; 6.64; 7.55
3.02; 6.83; 7.32
3.02; 6.83; 7.32
3.07; 7.02; 7.26
3.19; 7.07; 7.07
3.28; 7.15; 6.65
3.37; 7.18; 6.39
3.37; 7.18; 6.39
3.58; 7.06; 6.2
3.97; 6.94; 5.98
4.27; 6.75; 5.97
4.51; 6.52; 6.16
4.51; 6.52; 6.16
4.62; 6.37; 6.35
4.61; 6.2; 6.42
4.48; 6.01; 6.58
4.32; 5.8; 6.78
4.32; 5.8; 6.78
4.32; 5.7; 6.96
3.92; 5.8; 6.87
3.55; 5.99; 6.89
3.35; 6.19; 6.76
3.35; 6.19; 6.76
3.07; 6.27; 6.7
2.76; 6.29; 6.63
2.48; 6.32; 6.69
2.32; 6.25; 6.84
2.32; 6.25; 6.84
2.23; 6.2; 6.96
2.21; 6.08; 7.52
2.12; 6.08; 7.59
2.12; 6.08; 7.59
1.98; 6.05; 7.57
1.89; 6.06; 7.65
1.82; 6.13; 7.7
1.79; 6.33; 7.72
1.79; 6.33; 7.72
1.79; 6.56; 7.52
1.92; 6.82; 7.35
2.01; 7.0; 6.95
2.13; 6.96; 6.6
2.43; 6.66; 6.3
2.31; 6.68; 6.3
2.56; 6.4; 6.19
2.77; 6.17; 6.22
3.07; 5.95; 6.42
3.37; 5.88; 6.64
3.37; 5.88; 6.64
3.6; 5.8; 6.9
3.76; 5.77; 6.95
3.78; 5.7; 6.93
3.8; 5.64; 6.88
3.8; 5.64; 6.88
3.88; 5.77; 6.71
3.86; 5.91; 6.45
3.73; 5.97; 6.15
3.75; 6.07; 5.92
3.75; 6.07; 5.92
3.7; 6.11; 5.82
3.71; 6.2; 5.82
3.7; 6.31; 6.03
3.7; 6.31; 6.03
3.65; 6.4; 6.16
3.98; 6.49; 6.19
3.72; 6.46; 6.05
3.49; 6.51; 5.98
3.49; 6.51; 5.98
3.58; 6.48; 5.8
3.77; 6.21; 5.72
3.86; 6.08; 5.65
3.96; 5.92; 5.53
3.96; 5.92; 5.53
3.95; 5.91; 5.27
2.8; -6.71; 7.32
5.07; -0.38; 7.71
3.94; 1.61; 7.76
3.94; 1.61; 7.76
3.99; 4.35; 7.39
4.21; 5.03; 6.89
4.04; 5.56; 6.45
4.1; 6.13; 5.96
4.1; 6.13; 5.96
3.99; 6.73; 5.6
3.88; 7.21; 5.13
3.77; 7.62; 4.88
3.53; 7.7; 4.42
3.53; 7.7; 4.42
3.49; 7.61; 4.67
3.42; 7.21; 4.91
3.47; 7.2; 5.73
3.69; 7.21; 5.26
3.69; 7.21; 5.26
3.62; 6.48; 5.22
3.71; 6.52; 5.76
4.13; 6.04; 7.06
3.94; 5.92; 8.0
3.94; 5.92; 8.0
3.67; 5.5; 8.73
3.33; 5.49; 8.35
3.19; 5.86; 7.9
3.21; 6.0; 7.17
3.21; 6.0; 7.17
3.76; 5.92; 6.19
4.23; 6.03; 5.52
4.57; 5.69; 4.67
4.57; 5.69; 4.67
4.97; 6.18; 5.02
5.46; 6.04; 6.1
5.54; 6.03; 6.74
5.01; 6.26; 6.94
5.01; 6.26; 6.94
4.6; 6.02; 6.18
4.62; 5.58; 6.32
4.79; 5.18; 5.76
5.21; 5.13; 5.97
5.21; 5.13; 5.97
5.25; 5.25; 6.48
4.09; 4.54; 6.62
3.05; 3.68; 6.09
3.02; 2.98; 6.47
3.02; 2.98; 6.47
3.56; 2.84; 6.23
3.63; 2.77; 5.75
3.45; 3.11; 5.8
3.96; 3.25; 6.01
3.96; 3.25; 6.01
3.97; 3.1; 5.75
3.4; 3.07; 5.43
2.72; 2.52; 5.65
1.85; 2.71; 6.09
1.85; 2.71; 6.09
1.43; 3.56; 7.32
1.27; 4.37; 8.27
0.58; 4.16; 8.78
-0.68; 3.27; 8.98
-0.68; 3.27; 8.98
-1.64; 2.7; 8.23
-2.19; 2.16; 8.94
-2.11; 2.74; 8.38
-2.17; 3.24; 8.32
-2.17; 3.24; 8.32
-2.15; 3.64; 7.66
-1.55; 3.6; 7.53
-1.63; 3.56; 7.4
-1.76; 3.66; 7.51
-1.76; 3.66; 7.51
-1.82; 3.73; 7.73
-1.84; 3.6; 7.7
-1.75; 3.44; 7.32
-1.6; 3.5; 7.03
-1.6; 3.5; 7.03
-1.4; 3.8; 6.91
-1.39; 4.14; 7.24
-1.21; 4.72; 7.87
-1.1; 5.29; 8.53
-1.1; 5.29; 8.53
-0.94; 5.42; 8.69
-0.71; 5.29; 8.31
-0.54; 4.92; 7.83
-0.42; 4.65; 7.4
-0.42; 4.65; 7.4
-0.29; 4.58; 7.1
-0.38; 4.69; 7.1
-0.51; 4.74; 7.4
-0.49; 4.87; 7.56
-0.49; 4.87; 7.56
-0.39; 5.01; 7.55
-0.51; 5.03; 7.52
-0.71; 5.04; 7.71
-0.8; 5.28; 7.96
-0.8; 5.28; 7.96
-0.76; 5.56; 8.05
-0.79; 5.6; 8.1
-0.95; 5.47; 8.09
-0.95; 5.47; 8.09
-1.1; 5.4; 8.13
-1.01; 5.39; 8.03
-0.89; 5.58; 7.92
-0.8; 5.84; 7.99
-0.8; 5.84; 7.99
-0.53; 5.96; 7.9
-0.47; 5.97; 7.99
-0.6; 5.75; 8.02
-0.63; 5.49; 8.01
-0.63; 5.49; 8.01
-0.84; 5.44; 8.12
-0.92; 5.43; 8.2
-0.89; 5.76; 8.44
-0.91; 5.97; 8.76
-0.91; 5.97; 8.76
-1.1; 6.16; 9.16
-1.19; 6.19; 9.3
-1.25; 6.14; 9.35
-1.25; 6.05; 9.37
-1.25; 6.05; 9.37
-1.31; 6.03; 9.6
-1.44; 5.95; 9.65
-1.44; 5.92; 9.69
-1.47; 5.74; 9.6
-1.47; 5.74; 9.6
-1.56; 5.56; 9.28
-1.56; 5.42; 8.98
-1.44; 5.2; 8.57
-1.31; 5.15; 8.24
-1.31; 5.15; 8.24
-1.15; 5.35; 8.3
-1.08; 5.48; 8.38
-1.13; 5.46; 8.4
-1.25; 5.34; 8.26
-1.25; 5.34; 8.26
-1.28; 5.11; 8.12
-1.52; 4.95; 7.93
-1.75; 4.89; 7.87
-1.86; 4.86; 7.94
-1.86; 4.86; 7.94
-1.98; 4.87; 8.01
-2.08; 4.89; 7.95
-2.54; 5.15; 7.94
-2.22; 5.18; 7.94
-2.22; 5.18; 7.94
-2.16; 5.45; 8.13
-2.29; 5.48; 8.42
-2.53; 5.48; 8.5
-2.67; 5.44; 8.45
-2.67; 5.44; 8.45
-2.74; 5.36; 8.27
-2.79; 5.33; 8.05
-2.78; 5.24; 7.88
-2.79; 5.17; 7.77
-2.79; 5.17; 7.77
-2.74; 5.24; 7.72
-2.8; 5.28; 7.8
-2.9; 5.33; 7.94
-2.85; 5.39; 8.06
-2.85; 5.39; 8.06
-2.84; 5.43; 8.1
-2.82; 5.49; 8.07
-2.78; 5.54; 8.06
-2.73; 5.59; 7.93
-2.73; 5.59; 7.93
-2.75; 5.53; 7.79
-2.66; 5.55; 7.6
-2.59; 5.55; 7.54
-2.62; 5.63; 7.5
-2.62; 5.63; 7.5
-2.58; 5.66; 7.54
-2.53; 5.63; 7.47
-2.52; 5.56; 7.35
-2.5; 5.46; 7.18
-2.5; 5.46; 7.18
-2.43; 5.5; 7.04
-2.38; 5.42; 6.97
-2.35; 5.51; 6.89
-2.33; 5.55; 6.92
-2.33; 5.55; 6.92
-2.35; 5.46; 6.88
-2.39; 5.43; 6.92
-2.41; 5.34; 6.88
-2.45; 5.39; 6.82
-2.45; 5.39; 6.82
-2.41; 5.48; 6.89
-2.54; 5.58; 7.03
-2.85; 5.39; 7.2
-3.23; 5.41; 7.22
-3.23; 5.41; 7.22
-3.36; 5.35; 7.33
-3.36; 5.51; 7.33
-3.14; 5.83; 7.38
-2.84; 6.11; 7.4
-2.84; 6.11; 7.4
-2.39; 6.36; 7.43
-2.31; 6.41; 7.29
-2.31; 6.29; 7.14
-2.15; 6.18; 6.94
-2.15; 6.18; 6.94
-2.1; 6.1; 6.67
-1.98; 6.07; 6.45
-1.79; 6.04; 6.27
-1.78; 5.89; 6.19
-1.78; 5.89; 6.19
-1.95; 5.69; 6.1
-2.13; 5.51; 6.03
-2.25; 5.48; 5.96
-2.42; 5.44; 5.97
-2.42; 5.44; 5.97
-2.57; 5.47; 6.1
-2.84; 5.7; 6.45
-2.9; 5.86; 6.55
-2.9; 5.86; 6.55
-2.9; 6.01; 6.64
-2.84; 6.04; 6.55
-2.78; 6.13; 6.45
-2.78; 5.98; 6.31
-2.83; 6.11; 6.31
-2.57; 7.2; 6.35
-2.05; 6.96; 6.8
-2.28; 6.52; 6.58
-2.79; 6.14; 6.31
-2.79; 6.14; 6.31
-3.09; 5.81; 6.2
-3.17; 6.11; 6.11
-2.72; 6.74; 5.99
-2.14; 7.02; 5.86
-2.14; 7.02; 5.86
-2.03; 7.2; 5.84
-2.12; 7.17; 5.83
-2.16; 7.09; 5.67
-2.17; 7.04; 5.62
-2.17; 7.04; 5.62
-2.31; 7.08; 5.82
-2.56; 6.88; 6.05
-1.93; 5.8; 5.36
-2.03; 4.91; 5.73
-2.03; 4.91; 5.73
-1.79; 3.61; 6.04
-1.56; 2.89; 6.02
-1.24; 2.72; 6.03
-1.24; 3.03; 5.91
-0.81; 2.96; 5.91
-0.21; 2.97; 5.65
0.2; 3.15; 5.47
0.9700001; 3.41; 5.74
0.9700001; 3.41; 5.74
1.17; 3.69; 5.63
1.22; 3.91; 5.75
1.1; 4.1; 5.98
0.81; 4.33; 6.12
0.81; 4.33; 6.12
0.49; 4.36; 6.36
0.51; 4.07; 6.58
0.94; 3.68; 6.94
1.33; 3.54; 6.94
1.33; 3.54; 6.94
1.58; 3.61; 7.16
1.68; 3.66; 7.28
1.84; 4.0; 7.52
2.25; 4.58; 7.43
2.25; 4.58; 7.43
2.71; 5.29; 7.41
2.66; 5.91; 7.55
1.58; 6.66; 7.82
0.26; 7.35; 8.27
0.26; 7.35; 8.27
-0.61; 7.9; 8.79
-0.86; 7.94; 9.13
-0.58; 7.42; 9.18
-0.13; 6.46; 9.36
-0.13; 6.46; 9.36
0.3; 5.35; 9.6
0.54; 4.6; 9.94
0.57; 4.24; 10.33
0.37; 4.19; 10.62
0.37; 4.19; 10.62
-0.03; 4.13; 10.8
-0.37; 4.05; 10.83
-0.54; 3.84; 10.81
-0.26; 3.46; 10.78
-0.26; 3.46; 10.78
0.18; 3.24; 10.81
0.75; 3.05; 10.83
1.17; 2.86; 10.86
1.2; 2.66; 10.85
1.2; 2.66; 10.85
1.09; 2.45; 10.9
1.11; 2.37; 10.95
1.37; 2.44; 10.73
1.66; 2.34; 10.59
1.66; 2.34; 10.59
1.84; 2.07; 10.46
2.14; 1.76; 10.36
2.39; 1.62; 10.2
2.7; 1.58; 10.02
2.7; 1.58; 10.02
3.11; 1.48; 9.75
3.27; 1.33; 9.5
3.35; 1.24; 9.27
3.33; 1.34; 9.12
3.33; 1.34; 9.12
3.29; 1.41; 9.13
3.34; 1.44; 9.18
3.41; 1.3; 9.22
4.21; -4.29; 14.38
4.21; -4.29; 14.38
2.34; -1.38; 12.19
1.99; 0.31; 11.27
2.64; 0.49; 10.31
2.64; 0.78; 9.75
2.66; 0.78; 9.75
2.53; 0.79; 9.69
1.79; 1.17; 9.59
1.26; 1.38; 9.49
1.0; 1.36; 9.67
1.0; 1.36; 9.67
1.0; 1.22; 9.8
0.92; 0.9599999; 9.98
0.62; 0.68; 10.08
0.62; 0.68; 10.08
0.39; 0.57; 9.93
0.31; 0.72; 9.76
0.34; 1.07; 9.63
0.42; 1.31; 9.48
0.42; 1.31; 9.48
0.37; 1.41; 9.27
0.34; 1.29; 9.3
0.37; 1.12; 9.44
0.57; 0.74; 9.39
0.57; 0.74; 9.39
0.7; 0.43; 9.24
0.47; 0.12; 8.96
0.12; -0.09; 8.29
-0.34; 0.15; 8.57
-0.34; 0.15; 8.57
-0.92; 0.8; 8.88
3.22; 2.05; 14.22
1.57; 1.22; 11.74
0.7; 0.48; 10.75
0.7; 0.48; 10.75
0.34; 0.11; 10.03
0.14; -0.09; 9.87
0.02; -0.09; 9.69
0.0; -0.13; 9.61
0.0; -0.13; 9.61
0.14; -0.21; 9.52
0.08; -0.16; 9.45
0.04; -0.07; 9.42
0.0; -0.08; 9.53
0.0; -0.08; 9.53
0.009999999; -0.12; 9.62
0.03; -0.13; 9.56
0.009999999; -0.21; 9.66
0.03; -0.22; 9.57
0.03; -0.22; 9.57
0.0; -0.13; 9.57
-0.02; -0.11; 9.58
-0.08; 0.09; 9.56
-0.34; 0.67; 9.53
-0.34; 0.67; 9.53
-0.42; 1.01; 9.56
-0.53; 1.0; 9.67
-0.59; 1.15; 9.84
-0.41; 0.49; 9.61
-0.41; 0.49; 9.61
-0.11; -0.45; 9.65
0.13; -1.02; 9.56
0.32; -1.08; 9.51
0.37; -1.13; 9.57
0.37; -1.13; 9.57
0.34; -1.08; 9.41
0.45; -1.03; 9.45
0.26; -0.5; 9.5
0.11; -0.17; 9.47
0.11; -0.17; 9.47
0.02; -0.23; 9.62
0.04; -0.26; 9.59
0.02; -0.23; 9.55
0.04; -0.2; 9.56
0.04; -0.2; 9.56
0.0; -0.16; 9.51
0.009999999; -0.12; 9.53
0.0; -0.11; 9.52
-0.03; -0.13; 9.54
-0.03; -0.13; 9.54
0.009999999; -0.14; 9.59
-0.02; -0.2; 9.54
-0.04; -0.19; 9.49
-0.009999999; -0.19; 9.52
-0.009999999; -0.19; 9.52
0.02; -0.15; 9.55
0.0; -0.19; 9.57
0.009999999; -0.21; 9.57
0.009999999; -0.19; 9.57
0.009999999; -0.19; 9.57
0.06; -0.26; 9.68
0.03; -0.22; 9.63
0.0; -0.17; 9.56
0.0; -0.16; 9.54
0.0; -0.16; 9.54
0.07; -0.18; 9.54
0.009999999; -0.2; 9.57
0.02; -0.23; 9.6
0.0; -0.21; 9.57
0.0; -0.21; 9.57
-0.07; -0.18; 9.61
-0.05; -0.21; 9.56
-0.05; -0.21; 9.54
0.009999999; -0.18; 9.57
0.009999999; -0.18; 9.57
0.05; -0.18; 9.51
0.03; -0.21; 9.53
0.03; -0.19; 9.56
0.0; -0.17; 9.59
0.0; -0.17; 9.59
-0.04; -0.13; 9.45
-0.07; -0.14; 9.47
-0.04; -0.15; 9.51
-0.009999999; -0.16; 9.53
-0.009999999; -0.16; 9.53
-0.04; -0.19; 9.53
0.02; -0.22; 9.54
0.009999999; -0.2; 9.52
0.009999999; -0.19; 9.49
-0.06; -0.19; 9.52
-0.06; -0.19; 9.52
-0.05; -0.17; 9.56
-0.02; -0.19; 9.56
-0.02; -0.17; 9.59
-0.02; -0.17; 9.59
0.09; -0.19; 9.6
0.03; -0.2; 9.58
-0.02; -0.17; 9.58
-0.04; -0.19; 9.57
-0.04; -0.19; 9.57
-0.11; -0.24; 9.54
-0.04; -0.24; 9.54
-0.04; -0.2; 9.51
-0.02; -0.17; 9.52
-0.02; -0.17; 9.52
0.0; -0.17; 9.37
-0.009999999; -0.15; 9.44
-0.009999999; -0.21; 9.47
-0.04; -0.21; 9.8
-0.09; -0.19; 9.79
-0.09; -0.19; 9.79
-0.07; -0.23; 10.0
-0.05; -0.19; 9.87
-0.04; -0.17; 9.78
-0.04; -0.17; 9.78
-0.02; -0.16; 9.62
-0.02; -0.16; 9.56
-0.009999999; -0.16; 9.59
-0.009999999; -0.17; 9.57
-0.04; -0.17; 9.6
-0.04; -0.17; 9.6
-0.06; -0.15; 9.61
-0.04; -0.19; 9.61
-0.009999999; -0.22; 9.53
-0.03; -0.23; 9.56
-0.03; -0.23; 9.56
-0.009999999; -0.18; 9.6
-0.03; -0.17; 9.54
-0.009999999; -0.2; 9.56
-0.04; -0.21; 9.87
-0.04; -0.21; 9.87
-0.04; -0.19; 9.83
0.0; -0.21; 9.72
0.009999999; -0.24; 9.66
0.0; -0.2; 9.49
0.0; -0.2; 9.49
-0.009999999; -0.19; 9.45
-0.02; -0.2; 9.54
0.0; -0.23; 9.58
-0.009999999; -0.2; 9.59
-0.009999999; -0.2; 9.59
0.02; -0.17; 9.52
0.009999999; -0.17; 9.58
-0.05; -0.2; 9.67
-0.03; -0.2; 9.53
-0.03; -0.2; 9.53
-0.04; -0.16; 9.5
-0.04; -0.13; 9.58
-0.05; -0.19; 9.67
-0.04; -0.19; 9.55
-0.04; -0.19; 9.55
-0.03; -0.14; 9.56
0.02; -0.07; 9.29
0.02; -0.08; 9.39
0.009999999; -0.24; 9.94
0.009999999; -0.24; 9.94
-0.03; -0.24; 9.72
-0.05; -0.28; 9.76
-0.02; -0.25; 9.53
-0.03; -0.18; 9.63
-0.03; -0.18; 9.63
-0.02; -0.11; 9.85
-0.009999999; -0.09; 9.67
-0.06; -0.11; 9.61
-0.07; -0.2; 9.58
-0.07; -0.2; 9.58
-0.11; -0.25; 9.57
-0.07; -0.26; 9.68
-0.009999999; -0.21; 9.59
0.009999999; -0.17; 9.6
0.009999999; -0.17; 9.6
0.06; -0.11; 9.66
0.04; -0.11; 9.67
0.04; -0.11; 9.65
0.03; -0.18; 9.67
0.03; -0.18; 9.67
0.03; -0.19; 9.65
0.009999999; -0.19; 9.54
0.02; -0.15; 9.48
-0.04; -0.14; 9.46
-0.04; -0.14; 9.46
-0.02; -0.11; 9.53
-0.02; -0.1; 9.54
-0.03; -0.11; 9.56
-0.009999999; -0.07; 9.43
-0.009999999; -0.07; 9.43
0.02; -0.12; 9.71
0.05; -0.11; 9.52
0.09; -0.1; 9.35
0.1; -0.11; 9.28
0.1; -0.11; 9.28
0.06; -0.09; 9.45
0.03; -0.08; 9.63
0.0; -0.06; 9.72
-0.04; -0.04; 9.54
-0.04; -0.04; 9.54
-0.1; -0.04; 9.5
-0.11; -0.04; 9.43
-0.09; -0.03; 9.41
-0.06; -0.06; 9.43
-0.06; -0.06; 9.43
-0.04; -0.08; 9.53
0.0; -0.13; 9.67
0.03; -0.13; 9.58
0.02; -0.11; 9.58
0.02; -0.11; 9.58
0.0; -0.07; 9.57
0.03; -0.03; 9.5
0.04; -0.03; 9.48
0.06; -0.07; 9.49
0.06; -0.07; 9.49
0.1; -0.08; 9.46
0.009999999; -0.11; 9.51
-0.05; -0.07; 9.5
-0.07; -0.05; 9.5
-0.07; -0.05; 9.5
-0.06; 0.009999999; 9.53
-0.06; -0.009999999; 9.48
-0.07; -0.02; 9.48
-0.03; -0.05; 9.43
-0.03; -0.05; 9.43
-0.03; -0.02; 9.43
0.04; -0.07; 9.42
0.009999999; -0.05; 9.78
0.06; -0.03; 9.39
0.06; -0.03; 9.39
-0.02; -0.11; 9.7
-0.03; -0.09; 9.45
0.04; -0.11; 9.43
0.0; -0.07; 9.43
0.0; -0.07; 9.43
0.06; 0.0; 9.53
-0.02; -0.02; 9.54
-0.06; -0.06; 9.71
-0.06; -0.05; 9.61
-0.06; -0.05; 9.61
0.03; -0.08; 9.34
0.03; -0.07; 9.45
0.009999999; -0.07; 9.47
0.06; -0.1; 9.56
0.06; -0.1; 9.56
0.03; -0.18; 9.51
0.03; -0.11; 9.43
0.03; -0.1; 9.32
0.02; -0.11; 9.33
0.02; -0.11; 9.33
-0.07; -0.06; 9.47
-0.08; -0.07; 9.61
-0.06; -0.06; 9.58
-0.07; -0.06; 9.52
-0.07; -0.06; 9.52
0.04; -0.07; 9.48
-0.02; -0.03; 9.51
-0.009999999; -0.04; 9.58
0.0; -0.09; 9.61
0.0; -0.09; 9.61
0.009999999; -0.09; 9.41
0.009999999; -0.05; 9.44
-0.009999999; -0.08; 9.44
0.04; -0.07; 9.48
0.04; -0.07; 9.57
0.04; -0.07; 9.57
-0.009999999; -0.07; 9.54
-0.009999999; -0.02; 9.55
-0.03; -0.04; 9.54
-0.05; -0.05; 9.5
-0.05; -0.05; 9.5
-0.03; -0.06; 9.57
-0.009999999; -0.06; 9.58
-0.02; -0.04; 9.56
-0.02; -0.05; 9.52
-0.02; -0.05; 9.52
-0.02; -0.07; 9.52
-0.02; -0.05; 9.54
0.0; -0.09; 9.55
0.02; -0.09; 9.59
0.02; -0.09; 9.59
0.04; -0.08; 9.55
0.05; -0.1; 9.53
0.04; -0.08; 9.55
0.03; -0.08; 9.52
0.03; -0.08; 9.52
0.05; -0.04; 9.51
0.03; -0.04; 9.54
-0.02; -0.06; 9.54
-0.03; -0.05; 9.53
-0.03; -0.05; 9.53
-0.03; -0.04; 9.56
-0.009999999; -0.06; 9.52
-0.009999999; -0.07; 9.49
0.0; -0.06; 9.53
0.0; -0.06; 9.53
0.02; -0.07; 9.49
0.009999999; -0.07; 9.53
0.0; -0.06; 9.52
0.009999999; -0.06; 9.53
0.009999999; -0.06; 9.53
0.03; -0.09; 9.54
0.02; -0.1; 9.52
-0.02; -0.11; 9.53
-0.05; -0.11; 9.55
-0.05; -0.11; 9.55
-0.03; -0.09; 9.56
-0.02; -0.04; 9.6
-0.02; -0.06; 9.56
-0.04; -0.02; 9.52
-0.04; -0.02; 9.52
-0.03; -0.07; 9.5
-0.03; -0.04; 9.48
-0.03; -0.06; 9.54
-0.03; -0.06; 9.54
0.0; -0.1; 9.56
0.009999999; -0.08; 9.56
0.04; -0.07; 9.56
0.009999999; -0.09; 9.54
0.009999999; -0.09; 9.54
0.07; -0.06; 9.5
0.05; -0.03; 9.49
0.009999999; -0.05; 9.54
-0.03; -0.06; 9.48
-0.03; -0.06; 9.48
-0.12; -0.09; 9.45
-0.05; -0.09; 9.53
-0.03; -0.09; 9.53
-0.02; -0.06; 9.48
-0.02; -0.06; 9.42
-0.02; -0.07; 9.42
-0.04; -0.06; 9.44
-0.009999999; -0.08; 9.45
0.0; -0.09; 9.49
0.02; -0.09; 9.5
0.02; -0.09; 9.5
0.0; -0.08; 9.5
0.0; -0.08; 9.52
-0.02; -0.08; 9.52
-0.08; -0.07; 9.53
-0.08; -0.07; 9.53
-0.04; -0.04; 9.54
-0.03; -0.06; 9.56
-0.03; -0.06; 9.53
-0.02; -0.07; 9.55
-0.02; -0.07; 9.55
-0.02; -0.06; 9.55
